Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
GCF_016894145	f__Enterobacteriaceae (UID5124)	134	1173	336	9	1159	4	1	0	0	98.65	0.30	14.29
GCF_016894305	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1163	7	0	0	1	99.87	1.82	0.00
GCF_016905585	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1162	9	1	0	0	100.00	0.58	0.00
GCF_016905625	f__Enterobacteriaceae (UID5124)	134	1172	336	2	1159	10	1	0	0	99.60	1.53	7.69
GCF_016905635	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1160	11	1	0	0	100.00	1.26	0.00
GCF_016905675	f__Enterobacteriaceae (UID5124)	134	1172	336	2	1159	10	1	0	0	99.60	1.53	7.69
GCF_016905745	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1163	8	1	0	0	100.00	0.51	0.00
GCF_016905765	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1161	9	1	0	0	99.85	0.58	0.00
GCF_016905775	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1164	8	0	0	0	100.00	0.37	0.00
GCF_016905875	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1160	10	1	0	0	99.90	1.53	7.69
GCF_016906145	f__Enterobacteriaceae (UID5124)	134	1173	336	6	1166	1	0	0	0	99.19	0.04	0.00
GCF_016906165	f__Enterobacteriaceae (UID5124)	134	1172	336	103	1068	1	0	0	0	89.10	0.04	0.00
GCF_016939595	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1164	7	1	0	0	100.00	0.42	0.00
GCF_016939615	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1164	8	0	0	0	100.00	0.74	0.00
GCF_016939655	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1161	9	1	0	0	99.93	0.58	0.00
GCF_017086505	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1165	6	0	0	0	99.97	0.34	0.00
GCF_017114565	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1156	15	1	0	0	100.00	1.69	11.11
GCF_017151445	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1167	4	0	0	0	99.97	0.24	0.00
GCF_017151475	k__Bacteria (UID203)	5449	104	58	0	84	19	1	0	0	100.00	10.52	9.09
GCF_017151495	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1159	13	0	0	0	99.97	1.05	46.15
GCF_017151515	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1160	12	0	0	0	99.97	0.75	41.67
GCF_017151535	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1160	12	0	0	0	99.97	0.75	41.67
GCF_017151545	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1160	12	0	0	0	99.97	0.75	41.67
GCF_017151575	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1158	13	1	0	0	99.97	0.99	37.50
GCF_017151595	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1162	9	0	0	0	99.87	0.92	0.00
GCF_017154235	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1167	5	0	0	0	99.97	0.32	0.00
GCF_017164125	f__Enterobacteriaceae (UID5124)	134	1173	336	0	1170	3	0	0	0	100.00	0.13	0.00
GCF_017353275	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1166	5	0	0	0	99.97	0.19	0.00
GCF_017963565	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1164	8	0	0	0	99.97	0.45	0.00
GCF_018035235	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1167	5	0	0	0	99.97	0.30	0.00
GCF_018066535	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1162	8	2	0	0	100.00	1.07	0.00
GCF_018066565	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1165	7	0	0	0	100.00	0.38	0.00
GCF_018066575	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1159	11	2	0	0	100.00	1.25	11.76
GCF_018066625	f__Enterobacteriaceae (UID5124)	134	1172	336	6	1149	16	1	0	0	98.67	1.11	10.53
GCF_018067665	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1166	5	0	0	0	99.90	0.32	0.00
GCF_018106145	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1168	3	0	0	0	99.87	0.16	33.33
GCF_018106165	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1168	3	0	0	0	99.87	0.16	33.33
GCF_018106185	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1167	4	0	0	0	99.87	0.21	25.00
GCF_018106225	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1165	6	0	0	0	99.87	0.37	16.67
GCF_018107715	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1164	7	1	0	0	100.00	0.69	0.00
GCF_018107785	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1167	5	0	0	0	100.00	0.86	0.00
GCF_018128425	f__Enterobacteriaceae (UID5124)	134	1173	336	0	1165	6	2	0	0	100.00	0.99	16.67
GCF_018138525	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1161	11	0	0	0	99.97	1.29	9.09
GCF_018252635	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1168	4	0	0	0	99.97	0.29	0.00
GCF_018257795	f__Enterobacteriaceae (UID5054)	223	876	305	4	867	5	0	0	0	99.48	1.07	0.00
GCF_018279205	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1167	4	0	0	0	99.87	0.40	0.00
GCF_018323885	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.05	0.00
GCF_018342065	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.90	0.10	0.00
GCF_018420365	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1166	5	0	0	0	99.90	0.54	0.00
GCF_018420455	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1162	10	0	0	0	100.00	1.10	0.00
GCF_018420675	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1162	9	0	0	0	99.67	1.29	0.00
GCF_018420725	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1161	10	0	0	0	99.90	0.70	0.00
GCF_018421175	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1164	8	0	0	0	100.00	0.46	62.50
GCF_018421475	f__Enterobacteriaceae (UID5124)	134	1172	336	2	1168	2	0	0	0	99.60	0.08	0.00
GCF_018421575	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1165	7	0	0	0	100.00	0.58	0.00
GCF_018421715	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1162	10	0	0	0	100.00	1.13	20.00
GCF_018421745	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1165	5	0	0	0	99.58	0.37	0.00
GCF_018422455	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1158	13	0	0	0	99.88	0.98	0.00
GCF_018422725	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1166	6	0	0	0	99.97	0.40	0.00
GCF_018422965	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1162	6	3	0	0	99.90	0.99	33.33
GCF_018422995	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1167	4	0	0	0	99.90	0.13	0.00
GCF_018423015	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1159	12	0	0	0	99.90	0.81	0.00
GCF_018423075	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1161	11	0	0	0	100.00	0.99	0.00
GCF_018423095	f__Enterobacteriaceae (UID5124)	134	1172	336	11	1115	44	2	0	0	99.35	5.54	42.00
GCF_018423195	f__Enterobacteriaceae (UID5124)	134	1172	336	9	1130	33	0	0	0	98.93	2.66	39.39
GCF_018423215	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1166	6	0	0	0	99.97	0.44	0.00
GCF_018438555	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1158	13	0	1	0	100.00	1.92	10.53
GCF_018438605	f__Enterobacteriaceae (UID5124)	134	1172	336	2	1163	7	0	0	0	99.84	0.86	0.00
GCF_018438625	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1156	15	0	0	0	99.90	1.21	33.33
GCF_018439045	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1146	24	1	0	0	99.93	2.30	37.04
GCF_018439105	f__Enterobacteriaceae (UID5124)	134	1172	336	3	1165	4	0	0	0	99.70	0.43	25.00
GCF_018439185	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1164	7	0	1	0	100.00	1.28	23.08
GCF_018439245	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1167	4	0	0	0	99.70	0.43	0.00
GCF_018439745	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1164	7	1	0	0	100.00	0.98	10.00
GCF_018439765	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1166	6	0	0	0	100.00	0.64	16.67
GCF_018439905	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1163	8	0	0	0	99.96	1.03	25.00
GCF_018440275	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1166	5	0	0	0	99.90	0.54	0.00
GCF_018441215	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1166	6	0	0	0	100.00	0.34	0.00
GCF_018441285	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1167	4	0	0	0	99.90	0.13	0.00
GCF_018441435	f__Enterobacteriaceae (UID5124)	134	1172	336	2	1163	7	0	0	0	99.60	0.86	0.00
GCF_018441725	f__Enterobacteriaceae (UID5124)	134	1172	336	2	1155	15	0	0	0	99.92	1.26	13.33
GCF_018441745	f__Enterobacteriaceae (UID5124)	134	1172	336	2	1156	14	0	0	0	99.75	1.19	35.71
GCF_018441765	f__Enterobacteriaceae (UID5124)	134	1172	336	6	1154	12	0	0	0	99.31	1.27	8.33
GCF_018441785	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1163	8	1	0	0	100.00	1.02	9.09
GCF_018441905	f__Enterobacteriaceae (UID5124)	134	1173	336	0	1166	7	0	0	0	100.00	0.76	0.00
GCF_018442145	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1165	6	0	0	0	99.90	0.35	0.00
GCF_018442185	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1151	20	0	0	0	99.90	1.74	0.00
GCF_018442425	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1158	13	0	0	0	99.90	1.15	38.46
GCF_018443005	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1163	8	1	0	0	100.00	1.02	9.09
GCF_018443215	f__Enterobacteriaceae (UID5124)	134	1173	336	0	1165	8	0	0	0	100.00	0.93	0.00
GCF_018443315	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1162	9	0	0	0	99.90	0.46	11.11
GCF_018444505	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1157	13	2	0	0	100.00	1.23	0.00
GCF_018444815	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1154	18	0	0	0	100.00	1.17	27.78
GCF_018445725	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1161	10	0	0	0	99.90	0.80	0.00
GCF_018445825	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1162	9	0	0	0	99.90	0.65	11.11
GCF_018446035	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1170	1	0	0	0	99.87	0.05	0.00
GCF_018446045	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1163	8	0	0	0	99.90	0.63	12.50
GCF_018446095	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1168	4	0	0	0	99.97	0.39	0.00
GCF_018446195	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1166	5	0	0	0	99.90	0.54	0.00
GCF_018446835	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1167	4	0	0	0	99.90	0.09	0.00
GCF_018446915	f__Enterobacteriaceae (UID5124)	134	1172	336	2	1164	6	0	0	0	99.60	0.57	0.00
GCF_018446995	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1169	3	0	0	0	99.97	0.40	0.00
GCF_018447685	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1157	14	0	0	0	99.90	0.94	0.00
GCF_018447695	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1168	3	0	0	0	99.90	0.26	0.00
GCF_018449455	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1151	17	3	0	1	99.97	3.03	13.89
GCF_018502305	f__Enterobacteriaceae (UID5124)	134	1173	336	6	1163	4	0	0	0	99.63	0.25	0.00
GCF_018883525	f__Enterobacteriaceae (UID5124)	134	1172	336	2	1167	3	0	0	0	99.55	0.22	0.00
GCF_018917665	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1167	2	2	0	0	99.87	0.21	37.50
GCF_018919505	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1153	18	0	0	0	99.86	1.50	83.33
GCF_018919545	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1152	19	0	0	0	99.92	1.55	57.89
GCF_018919595	f__Enterobacteriaceae (UID5124)	134	1173	336	5	1131	36	1	0	0	99.74	3.62	56.41
GCF_019047765	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1168	3	0	0	0	99.55	0.22	0.00
GCF_019048045	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1163	9	0	0	0	99.97	0.70	0.00
GCF_019048065	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1167	5	0	0	0	99.97	0.25	20.00
GCF_019048805	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1160	12	0	0	0	99.97	0.82	8.33
GCF_019265345	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1170	0	0	0	0	99.52	0.00	0.00
GCF_019265365	f__Enterobacteriaceae (UID5124)	134	1173	336	14	1157	2	0	0	0	98.39	0.35	0.00
GCF_019270195	f__Enterobacteriaceae (UID5124)	134	1173	336	7	1162	4	0	0	0	98.79	0.21	0.00
GCF_019270215	f__Enterobacteriaceae (UID5124)	134	1173	336	7	1162	4	0	0	0	98.79	0.21	0.00
GCF_019270235	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1165	6	0	0	0	99.82	0.40	0.00
GCF_019270255	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1165	6	0	0	0	99.55	0.40	0.00
GCF_019270275	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1163	7	0	0	0	99.37	0.46	0.00
GCF_019270295	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1163	7	0	0	0	99.37	0.46	0.00
GCF_019270315	f__Enterobacteriaceae (UID5124)	134	1173	336	16	1154	3	0	0	0	98.17	0.27	0.00
GCF_019270335	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1164	8	0	0	0	99.97	0.85	0.00
GCF_019270355	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1163	7	0	0	0	99.37	0.46	0.00
GCF_019270375	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1163	7	0	0	0	99.37	0.46	0.00
GCF_019270455	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1163	7	0	0	0	99.37	0.46	0.00
GCF_019270575	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1163	7	0	0	0	99.37	0.46	0.00
GCF_019281555	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1165	7	0	0	0	99.97	0.34	28.57
GCF_019382495	root (UID1)	5656	56	24	53	3	0	0	0	0	12.50	0.00	0.00
GCF_019382615	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1168	2	0	0	0	99.78	0.35	0.00
GCF_019382635	f__Enterobacteriaceae (UID5124)	134	1173	336	16	1153	4	0	0	0	98.32	0.37	50.00
GCF_019399955	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1160	11	1	0	0	99.97	0.62	50.00
GCF_019443705	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1166	5	0	0	0	99.88	0.54	0.00
GCF_019448455	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1167	4	0	0	0	99.87	0.44	0.00
GCF_019448475	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1167	4	0	0	0	99.87	0.44	0.00
GCF_019502645	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1148	23	1	0	0	99.97	1.66	19.23
GCF_019584005	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1164	8	0	0	0	99.90	0.74	0.00
GCF_019584545	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1168	3	0	0	0	99.87	0.25	0.00
GCF_019584605	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1165	6	0	0	0	99.87	0.77	33.33
GCF_019585185	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1166	5	0	0	0	99.90	0.54	0.00
GCF_019645955	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1171	1	0	0	0	99.97	0.04	0.00
GCF_019655495	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1162	9	0	0	0	99.90	0.55	0.00
GCF_019655555	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1162	9	0	0	0	99.90	0.55	0.00
GCF_019655655	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1160	12	0	0	0	99.97	0.68	0.00
GCF_019656355	f__Enterobacteriaceae (UID5124)	134	1173	336	0	1166	7	0	0	0	100.00	0.48	14.29
GCF_019656375	f__Enterobacteriaceae (UID5124)	134	1173	336	0	1166	7	0	0	0	100.00	0.48	14.29
GCF_019659885	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1161	10	0	0	0	99.87	0.63	0.00
GCF_019659905	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1155	16	0	0	0	99.90	1.08	31.25
GCF_019659965	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1162	8	0	0	1	99.87	2.30	0.00
GCF_019660135	f__Enterobacteriaceae (UID5124)	134	1172	336	2	1158	12	0	0	0	99.40	0.68	41.67
GCF_019660345	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1160	12	0	0	0	100.00	0.79	41.67
GCF_019660505	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1160	11	0	0	0	99.99	0.64	45.45
GCF_019660585	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1147	22	2	0	0	99.90	1.91	7.14
GCF_019660705	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1166	6	0	0	0	99.97	0.53	0.00
GCF_019660715	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1165	6	0	0	0	99.87	0.53	0.00
GCF_019660945	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1161	11	0	0	0	100.00	0.64	45.45
GCF_019661085	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1162	9	0	0	0	99.87	0.62	11.11
GCF_019731005	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1169	2	0	0	0	99.90	0.07	0.00
GCF_019731375	f__Enterobacteriaceae (UID5124)	134	1173	336	31	1137	5	0	0	0	99.33	0.24	40.00
GCF_019731585	f__Enterobacteriaceae (UID5124)	134	1173	336	5	1164	4	0	0	0	99.45	0.19	25.00
GCF_019731875	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1170	1	0	0	0	99.90	0.04	0.00
GCF_019764095	f__Enterobacteriaceae (UID5124)	134	1173	336	0	1165	7	1	0	0	100.00	0.98	0.00
GCF_019800135	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1166	5	0	0	0	99.90	0.34	0.00
GCF_019800295	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1170	1	0	0	0	99.67	0.04	0.00
GCF_019800325	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1162	10	0	0	0	99.97	0.63	0.00
GCF_019802365	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1114	55	1	0	0	99.84	5.39	53.45
GCF_019802385	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1150	20	0	0	0	99.84	1.65	10.00
GCF_019803045	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1159	13	0	0	0	99.97	1.21	7.69
GCF_020034515	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1163	9	0	0	0	99.97	0.75	0.00
GCF_020099335	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.05	0.00
GCF_020215765	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1166	5	0	0	0	99.87	0.50	0.00
GCF_020215805	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1167	4	0	0	0	99.87	0.44	0.00
GCF_020215855	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1165	5	1	0	0	99.87	0.55	0.00
GCF_020271725	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1165	7	0	0	0	99.90	0.34	14.29
GCF_020341495	f__Enterobacteriaceae (UID5124)	134	1173	336	5	1163	5	0	0	0	99.78	0.42	20.00
GCF_020559425	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1166	6	0	0	0	99.97	0.60	0.00
GCF_020559475	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1166	6	0	0	0	99.97	0.60	0.00
GCF_020593155	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1166	6	0	0	0	99.97	0.60	0.00
GCF_020639355	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1163	8	0	0	0	99.70	0.46	62.50
GCF_020695525	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1163	7	1	0	0	99.70	0.72	0.00
GCF_020710145	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1169	2	0	0	0	99.90	0.09	0.00
GCF_020809005	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1163	8	0	0	0	99.70	0.46	62.50
GCF_020889125	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1154	18	0	0	0	100.00	1.77	16.67
GCF_020889185	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1155	15	0	0	0	99.37	1.49	26.67
GCF_020889405	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1166	6	0	0	0	99.97	0.29	16.67
GCF_021228875	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1168	3	0	0	0	99.91	0.23	0.00
GCF_021278985	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1168	3	0	0	0	99.91	0.13	0.00
GCF_021373375	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1167	4	0	0	0	99.88	0.25	0.00
GCF_021417185	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1171	1	0	0	0	99.97	0.05	0.00
GCF_021417205	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1165	6	1	0	0	99.97	1.13	22.22
GCF_021417225	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1153	18	0	0	0	99.90	1.20	27.78
GCF_021417245	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1161	10	1	0	0	100.00	0.88	38.46
GCF_021417265	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1169	2	0	0	0	99.90	0.09	0.00
GCF_021440245	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1167	5	0	0	0	99.97	0.63	0.00
GCF_021440705	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1160	11	0	0	0	99.97	1.12	0.00
GCF_021440745	f__Enterobacteriaceae (UID5124)	134	1173	336	5	1165	3	0	0	0	99.67	0.36	0.00
GCF_021440885	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1169	2	0	0	0	99.87	0.30	0.00
GCF_021441345	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1171	1	0	0	0	100.00	0.04	0.00
GCF_021496985	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1169	3	0	0	0	99.97	0.23	0.00
GCF_021503935	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1166	6	0	0	0	99.97	0.34	0.00
GCF_021533375	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1164	7	0	0	0	99.88	0.43	0.00
GCF_021729115	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1168	3	0	0	0	99.67	0.25	0.00
GCF_900079785	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1170	2	0	0	0	99.97	0.14	0.00
GCF_900079795	f__Enterobacteriaceae (UID5124)	134	1173	336	6	1164	3	0	0	0	99.37	0.19	0.00
GCF_900079995	f__Enterobacteriaceae (UID5124)	134	1173	336	0	1169	4	0	0	0	100.00	0.31	0.00
GCF_900080005	f__Enterobacteriaceae (UID5124)	134	1173	336	0	1169	4	0	0	0	100.00	0.45	0.00
GCF_900112055	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1167	4	0	0	0	99.91	0.32	0.00
GCF_900169625	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1149	22	1	0	0	99.97	2.60	16.00
GCF_900169695	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1148	23	1	0	0	99.97	2.74	11.54
GCF_900446835	f__Enterobacteriaceae (UID5124)	134	1173	336	4	1157	11	1	0	0	99.45	0.78	21.43
GCF_900446875	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1162	8	0	0	0	99.75	0.42	0.00
GCF_900446885	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1159	10	2	0	0	99.90	1.64	43.75
GCF_900446895	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1163	8	0	0	0	99.88	0.51	0.00
GCF_900446905	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1166	4	1	0	0	99.55	0.55	14.29
GCF_900446955	f__Enterobacteriaceae (UID5124)	134	1173	336	4	1165	4	0	0	0	99.76	0.25	0.00
GCF_900446975	f__Enterobacteriaceae (UID5124)	134	1173	336	7	1153	13	0	0	0	99.62	0.89	0.00
GCF_900449345	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1162	9	0	0	0	99.91	0.81	0.00
GCF_900451665	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1166	4	0	0	0	99.82	0.25	0.00
GCF_900460975	f__Enterobacteriaceae (UID5124)	134	1173	336	5	1159	9	0	0	0	99.71	0.70	0.00
GCF_900460985	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1164	6	0	0	0	99.58	0.62	0.00
GCF_900461045	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1160	10	0	0	0	99.86	0.66	50.00
GCF_900461055	f__Enterobacteriaceae (UID5124)	134	1173	336	2	1165	6	0	0	0	99.88	0.47	16.67
GCF_900461175	f__Enterobacteriaceae (UID5124)	134	1173	336	3	1165	5	0	0	0	99.87	0.27	0.00
GCF_900520335	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1169	2	0	0	0	99.70	0.11	0.00
GCF_900520375	f__Enterobacteriaceae (UID5124)	134	1172	336	2	1166	4	0	0	0	99.86	0.24	0.00
GCF_900636015	f__Enterobacteriaceae (UID5124)	134	1173	336	9	1161	3	0	0	0	98.86	0.60	33.33
GCF_900638065	f__Enterobacteriaceae (UID5124)	134	1172	336	3	1165	4	0	0	0	99.40	0.23	0.00
GCF_901456225	f__Enterobacteriaceae (UID5124)	134	1172	336	2	1165	4	1	0	0	99.70	0.43	0.00
GCF_901456235	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1169	3	0	0	0	99.97	0.35	0.00
GCF_901456255	f__Enterobacteriaceae (UID5124)	134	1172	336	3	1165	3	1	0	0	99.66	0.41	0.00
GCF_901456265	f__Enterobacteriaceae (UID5124)	134	1173	336	1	1169	3	0	0	0	99.97	0.35	0.00
GCF_901456285	f__Enterobacteriaceae (UID5124)	134	1172	336	1	1165	5	1	0	0	99.85	0.48	0.00
GCF_901456305	f__Enterobacteriaceae (UID5124)	134	1172	336	3	1164	4	1	0	0	99.66	0.46	0.00
GCF_902160715	f__Enterobacteriaceae (UID5124)	134	1172	336	0	1160	12	0	0	0	100.00	1.14	0.00
