name	Metal	Biocide	Heat	Virulence	Acid
GCF_004005085	arsR,merD,merE,merP,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_000734905	arsA,arsD,arsR				
GCF_013783065	arsA,arsD,arsR,merA,merD,merE,merP,merR,merT,pcoA,pcoC,pcoD,pcoR,pcoS,silA,silC,silE,silP,silR,silS		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_001482545	arsA,arsD,arsR,merA,merD,merE,merR,merT,pcoS,terD,terW,terZ	qacEdelta1			
GCF_021440705	arsA,arsR,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_016504155				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_001412815	arsA,arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS				
GCF_016504355	arsA,arsD,arsR				
GCF_019659965	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ				
GCF_016501455	arsA,arsD,arsR,merA,merC,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1			
GCF_006965505	arsA,arsD,arsR	qacE			
GCF_002252125	arsA,arsD,arsR,merA,merE,merP,merR,merT,pcoE,pcoS,terD,terW,terZ	qacE			
GCF_016502155					
GCF_001880915	merA,merD,merE,merR,merT,terD,terW,terZ	qacEdelta1			
GCF_013336965	merA,merC,merD,merE,merP,merR,merT		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_002151695	arsA,arsD,arsR				
GCF_007004285	arsA,arsR,merA,merC,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ	qacEdelta1	hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_016502205	arsA,arsD,arsR				
GCF_004684345	arsA,arsD,arsR				
GCF_021417185	arsA,arsD,arsR				
GCF_016505545					
GCF_020639355	arsA,arsD,arsR,merC,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS	qacEdelta1			
GCF_013728515	merA,merD,merE,merR,merT				
GCF_014101305					
GCF_018035235	arsA,arsD,arsR				
GCF_019800325	arsA,arsD,arsR,merB,merD,merR				
GCF_003795375				ybtP,ybtQ	
GCF_008931505	merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1,qacG2			
GCF_019660705	merC,merP,merR,merT	qacEdelta1			
GCF_900446835			hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_013889015	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_016894065	arsA,arsD,arsR				
GCF_901456305	arsA,arsD,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS	qacEdelta1,qacL			
GCF_901456265	arsA,arsD,arsR,merC,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1,qacL			
GCF_016504165				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_013791465	arsA,arsD,arsR				
GCF_009664025	merA,merC,merD,merE,merP,merR,merT,pcoS,terD,terW,terZ	qacEdelta1			
GCF_018438625	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS,terD,terW,terZ	qacE			
GCF_016503905	ncrA,ncrB,ncrC		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_013791615	ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS				
GCF_000312465	arsA,arsD,arsR				
GCF_004792475	arsA,arsD,arsR				
GCF_000739675	arsR			iroB,iroC,iroN	
GCF_004331445	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silS				
GCF_003938785	merA,merD,merE,merR,merT	qacEdelta1		iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_016500695	arsA,arsD,arsR,merA,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS		hdeD-GI,hsp20,kefB-GI,psi-GI,trxLHR,yfdX1,yfdX2		
GCF_015356495	arsA,arsR,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ	qacEdelta1			
GCF_014725915	arsA,arsD,arsR,merA,merB,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS	qacEdelta1			
GCF_018446915	merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ	qacEdelta1			
GCF_005281345					
GCF_006937845	arsA,arsD,arsR,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_014103415	arsA,arsD,arsR,merA,merD,merE,merR,merT,pcoA,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silP,silR,silS	qacEdelta1	hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_015965415				espA,espK,nleB,nleC,tir	
GCF_900446955				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_020889405	arsD,arsR,merA,merD,merE,merR,merT	qacEdelta1,qacL			
GCF_013732395	arsA,arsD,arsR,merA,merD,merE,merR,merT				
GCF_013336855	arsA,arsD,arsR,merA,merC,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ	qacEdelta1			
GCF_003812405				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_002864025	merA,merD,merE,merR,merT	qacEdelta1			
GCF_013336845	arsA,arsD,arsR,merA,merD,merE,merR,merT,ncrA,ncrB,ncrC,pcoC,pcoD,pcoE,pcoR,pcoS	qacEdelta1			
GCF_016507845	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_018252635	arsD,arsR				
GCF_004146055	arsA,arsD,arsR,merC,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS	qacEdelta1			
GCF_018257795					
GCF_001306025	arsA,arsD,arsR	qacEdelta1			
GCF_014856085	arsA,arsD,merD,merE,merP,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS	qacE,qacEdelta1			
GCF_013784065	arsA,arsD,arsR,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS				
GCF_013899365					
GCF_016859885	pcoS,terD,terW,terZ	qacEdelta1,qacL			
GCF_014596815	arsA,arsD,arsR,pcoR,pcoS,silE,terD,terW,terZ				
GCF_018107785	arsA,arsD,arsR,merA,merB,merC,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS	qacEdelta1			
GCF_005280955	arsA,arsD,arsR				
GCF_015668035	pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS				
GCF_014104105	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_900460985				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_015208815	arsD,arsR,merC,merP,merR,merT,ncrA,ncrB,ncrC	qacEdelta1		ybtP,ybtQ	
GCF_900079995				ybtP,ybtQ	
GCF_012955585				iucA,iucB,iucC,iutA,senB,ybtQ	
GCF_002947035	merA,merD,merE,merR,merT	qacEdelta1		iucA,iucB,iucC,iutA,ybtP,ybtQ	
GCF_015353115	arsA,arsD,arsR				
GCF_013748855	arsA,arsD,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_003937345	arsA,arsD,arsR,merA,merD,merE,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1			
GCF_012952645	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_016503955	arsA,arsD,arsR,merA,merD,merE,merR,merT	qacEdelta1			
GCF_001276125	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
ERQ0162	arsA,arsD,arsR,merA,merD,merE,merR,merT	qacEdelta1			
GCF_016504225	arsD,arsR,pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_008802955	arsA,arsD,arsR,merC,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1			
GCF_014802925	arsA,arsD,arsR,merC,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS	qacEdelta1			
GCF_900169695		qacEdelta1			
GCF_005280935					
GCF_021503935		qacEdelta1			
GCF_018443315	arsA,arsD,arsR	qacE			
GCF_018279205	arsA,arsD,arsR				
GCF_016504905	arsA,arsD,arsR,merC,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			iucA,iucB,iucC,iutA,ybtP,ybtQ	
GCF_016500715	arsA,arsD,arsR				
GCF_004103775	arsR,merA,merC,merD,merE,merP,merR,merT	qacEdelta1			
GCF_016893845	arsR				
GCF_013360255	arsA,arsD,arsR,merD,merE,merP,merR,merT,ncrC,nirA,nirB,nirD,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_902363265					
GCF_013389635	merA,merD,merE,merP,merR,merT,ncrA,ncrB,ncrC,ncrY,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
SG18_227_S53					
GCF_002073755				ybtP,ybtQ	
SG18_138_2_S33					
GCF_015672735	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_015667445	arsA,arsD,arsR,merD,merE,merP,merR,merT				
GCF_004005575	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silR,terD,terW,terZ	qacEdelta1			
GCF_013781945	arsA,arsD,arsR				
GCF_003019835	arsD,arsR,pcoA,silA,silR				
GCF_003571565	arsR,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS	qacEdelta1			
GCF_001586835	arsR,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_001058505	arsA,arsD,arsR,merD,merE,merP,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_014104015	merA,merD,merE,merR,merT		hdeD-GI,kefB-GI,psi-GI,trxLHR		
GCF_016500665	arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_009856695	arsA,arsD,arsR	qacEdelta1			
GCF_002918865	arsA,arsD,arsR,merC,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS	qacEdelta1			
GCF_003114935	merC,merP,merR,merT	qacE			
GCF_006385635	merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1			
GCF_013727455	arsA,arsD,arsR,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_013740875	arsA,arsD,arsR,merA,merD,merE,merR,merT	qacEdelta1			
GCF_002918875	merA,merD,merE,merP,merR,merT,ncrA,ncrB,ncrC,ncrY,pcoA,pcoR,silA,silP,silR				
GCF_017151445	arsA,arsD,arsR	qacEdelta1			
GCF_016505325	arsA,arsD,arsR,ncrA,ncrB,ncrC,ncrY,pcoA,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_005406305				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_001413335	arsA,arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS				
GCF_017353275	arsA,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_001316675	arsA,arsD,arsR,merA,merD,merE,merR,merT,ncrC,nirA,nirB,nirD,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS	qacE,qacEdelta1	hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_016505585	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1			
GCF_021441345					
GCF_003226155		qacEdelta1		iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_905337805				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_016505195	arsA,arsD,arsR				
GCF_000521945	arsA,arsD,arsR				
GCF_015910405	arsA,arsR,merA,merD,merE,merF,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1			
GCF_002919825	arsA,arsD,arsR,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ	qacEdelta1			
GCF_018917665					
GCF_009832525				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_018106185	merA,merD,merE,merR,merT	qacEdelta1			
GCF_011030065	merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ	qacEdelta1,qacL			
GCF_021417245	merA,merD,merE,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1	hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2	ybtP,ybtQ	
GCF_017086505					
GCF_002249995	arsD,arsR,merA,merC,merD,merE,merR,merT,pcoS	qacEdelta1			
GCF_014332835	arsA,arsD,arsR				
GCF_016505495				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_016811995	arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_016501445				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_900461045	arsR			iucA,iucB,iucC,iutA	
GCF_021440885	arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_000786275					
GCF_000972645	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_013267145	merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1		ybtP,ybtQ	
GCF_009876825	arsA,arsD,arsR				
GCF_001413165	arsA,arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS				
GCF_002918935	arsR				
GCF_013729995	arsR,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_001067775	arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_014803145	arsA,arsD,arsR,merA,merC,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS	qacEdelta1			
GCF_900636015	arsA,arsD,arsR				
GCF_014103835	pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_001858105				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_009907085	merC,merD,merP,merR,merT	qacEdelta1			
GCF_001546325				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_016503505	arsA,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1			
GCF_012102405					
GCF_902160995	arsA,arsD,arsR				
GCF_019270275					
GCF_014855985	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacE,qacEdelta1			
GCF_016505035	arsA,arsD,arsR			iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_002919425					
GCF_016503225	arsD,arsR,ncrA,ncrB,ncrC,pcoA,pcoR,silA,silP,silR		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_013615435	arsA,arsD,arsR,merD,merE,merF,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_018421745		qacE		iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_008931485	arsR,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1,qacG2			
GCF_910573735				espA,espF,espK,nleB,nleC,tir	
GCF_016504925					
GCF_013786205	arsA,arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_002738435	arsA,arsR,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1			
GCF_013781985	arsA,arsD,arsR				
GCF_019655655	merC,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1,qacL			
ERQ0572	arsA,arsD,arsR,merA,merD,merE,merR,merT				
GCF_018441435	arsA,arsD,arsR,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1			
GCF_005281245					
GCF_001276105	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_019803045	arsA,arsD,arsR,merA,merD,merE,merP,merR,merT,pcoA,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS	qacEdelta1			
GCF_012955545					
GCF_014103585	arsA,arsD,arsR,merA,merD,merE,merR,merT				
ERQ0251	arsA,arsD,arsR,merA,merD,merE,merR,merT				
GCF_013781965	arsA,arsD,arsR,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_014856095	arsA,arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacE,qacEdelta1			
ERQ0672	arsA,arsD,arsR,merA,merD,merE,merF,merP,merR,merT,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silR,silS	qacEdelta1			
GCF_011030315	merC,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacE		ybtP,ybtQ	
GCF_002211705	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_000937455	arsA,arsD,arsR,merA,merD,merE,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS,terD,terW,terZ				
ERQ0169	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
SD_9_C7	pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_016505185				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_014105665	arsD,arsR,pcoA,pcoR,silA,silP,silR				
GCF_000398825					
GCF_000155975					
GCF_019265365					
GCF_016504725					
GCF_005280815					
DB_3_D1	arsA,arsD,arsR,merA,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacE,qacG2			
GCF_013737455	arsA,arsD,arsR,merA,merD,merE,merR,merT				
SG18_109_2_S19					
GCF_000238735	arsD,arsR,merA,merD,merE,merR,merT,pcoA,pcoR,silA,silP,silR	qacG2			
GCF_018439905	arsD,merD,merE,merP,merR,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS	qacE			
GCF_016503695	merD,merE,merP,merR,merT		hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
GCF_001034445	merA,merC,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1			
GCF_019659885	merA,merD,merE,merR,merT	qacE			
GCF_013345705	arsA,arsD,arsR				
GCF_013751895	arsA,arsD,arsR,pcoA,pcoR,silA,silP,silR				
GCF_008364645	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_011392435	arsA,arsD,arsR,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1			
GCF_019048805					
GCF_017154235	arsD,arsR				
GCF_001412855	arsA,arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS				
GCF_004327835	arsA,arsD,merA,merD,merE,merP,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS				
GCF_014856035	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacE,qacEdelta1			
GCF_011022025	arsA,arsD,arsR,merD,merE,merP,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS				
GCF_015356435					
ERQ0199	arsA,arsD,arsR,merA,merD,merE,merR,merT	qacEdelta1			
GCF_016501105				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_018423015	arsA,arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS				
GCF_001412875	arsA,arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS				
GCF_016501565					
GCF_014337335	arsA,arsD,arsR,merA,merD,merE,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ				
GCF_004569315				iucA,iucB,iucC,iutA,senB,ybtP,ybtQ	
GCF_001880825	arsA,arsD,arsR,merA,merC,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS	qacE			
GCF_001317135	arsA,arsD,arsR,merA,merC,merD,merE,merP,merR,merT,pcoA,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	qacEdelta1			
GCF_016501545					
GCF_014802965	arsA,arsD,arsR,merA,merC,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS	qacEdelta1			
GCF_010231475	arsA,arsD,arsR,merB,merC,merD,merP,merT				
GCF_014332855	arsA,arsD,arsR				
GCF_902706235	fieF,terD,terW,terZ				
